,city,source,pollutant_subtype,concentration
5192,Hanoi,shipping,PM25_SOA,8.93072454896409e-08
5193,Abidjan,waste_handling,PM25_SOA,0.004852029760753236
5194,Salvador,dust,PM25_SOA,0.0
5195,Johannesburg,vegetation,PM25_SO4,0.0
5196,Hanoi,agriculture,PM25_SO4,0.0
5197,Chengdu,dust,PM25_SOA,0.0
5198,Rome,waste_handling,PM25_SO4,0.003786757046191793
5199,Zhenjiang,shipping,PM25_SO4,0.0
5200,Karachi,transportation,PM25_SO4,4.069781786856936
5201,Vancouver,wildfires,PM25_SO4,0.0
5202,Oslo,transportation,PM25_SO4,0.0011429942038555815
5203,Delhi NCT,waste_handling,PM25_SO4,0.00632602005701739
5204,Bengaluru,waste_handling,PM25_SOA,0.009434501950053516
5205,Bogotá,industry,PM25_SOA,0.0729626561054138
5206,Nairobi,industry,PM25_SOA,0.001749047520872094
5207,Bengaluru,soil,PM25_SO4,0.0
5208,Madrid,wildfires,PM25_SO4,0.00026557502074213733
5209,Athens,solvents,PM25_SO4,0.0
5210,Amsterdam,solvents,PM25_NO3,0.0
5211,Guadalajara,residential,PM25_SO4,0.2185326078225528
5212,Qingdao,dust,PM25_SOA,0.0
5213,Nairobi,shipping,PM25_SOA,0.0
5214,Venice,agriculture,PM25_SO4,0.0
5215,Houston,vegetation,PM25_SOA,0.04168347185754684
5216,Lisbon,agriculture,PM25_SO4,0.0
5217,Hong Kong,soil,PM25_SO4,0.0
5218,Johannesburg,transportation,PM25_SOA,0.033502468870355066
5219,Tshwane,solvents,PM25_SOA,0.0028412199916375714
5220,Amman,shipping,PM25_SOA,9.763829599147002e-06
5221,Hangzhou,residential,PM25_SOA,0.04086375998773257
5222,Chicago,agriculture,PM25_SO4,0.0
5223,Athens,waste_handling,PM25_SOA,0.06682470350681886
5224,Toronto,industry,PM25_SO4,2.014016015344128
5225,New Orleans,waste_handling,PM25_SOA,0.005155247859263168
5226,Tel Aviv,solvents,PM25_SO4,0.0
5227,Dalian,soil,PM25_NO3,0.02185970003149133
5228,Athens,powerplants,PM25_SO4,0.2318041916869975
5229,New York City,wildfires,PM25_SOA,1.0950635665000708e-06
5230,Hanoi,solvents,PM25_SOA,0.05436242680394502
5231,Moscow,solvents,PM25_SOA,0.024837136319499176
5232,Bangkok,waste_handling,PM25_SO4,0.029067763933847676
5233,Tel Aviv,wildfires,PM25_SOA,0.0
5234,Shanghai,solvents,PM25_NO3,0.0
5235,Guangzhou,transportation,PM25_SOA,0.034013808307159214
5236,Houston,powerplants,PM25_NO3,0.10400501448902327
5237,Dubai,transportation,PM25_SO4,0.6238229417323234
5238,Freetown,residential,PM25_SOA,0.11273556806088099
5239,Hanoi,vegetation,PM25_SOA,0.03594862627828671
5240,Seoul,residential,PM25_SOA,0.017238398688289514
5241,Moscow,shipping,PM25_SOA,0.0
5242,Beijing,dust,PM25_SO4,0.0
5243,Dubai,shipping,PM25_SOA,0.19723446868068856
5244,Lagos,solvents,PM25_SO4,0.0
5245,Hong Kong,agriculture,PM25_SO4,0.0
5246,Stockholm,solvents,PM25_SO4,0.0
5247,Chennai,solvents,PM25_SOA,0.8263361814314599
5248,Guadalajara,solvents,PM25_SOA,0.02064357825950862
5249,New York City,solvents,PM25_SOA,1.0833498827600108
5250,Hanoi,soil,PM25_SOA,0.0
5251,Wuhan,vegetation,PM25_SO4,0.0
5252,New York City,vegetation,PM25_SOA,0.004208121269055036
5253,Venice,residential,PM25_SOA,0.02663929336315179
5254,Dubai,residential,PM25_SOA,0.003823109444820253
5255,Toronto,waste_handling,PM25_SO4,0.012432822735387258
5256,Montréal,transportation,PM25_SO4,0.037265903093338035
5257,Athens,vegetation,PM25_SOA,0.011355738589231557
5258,Yokohama,waste_handling,PM25_SO4,0.00010429091434587044
5259,Vancouver,residential,PM25_SO4,0.17800975189455512
5260,New Orleans,powerplants,PM25_SO4,0.12660494903729294
5261,Auckland,industry,PM25_SOA,0.1260508302663711
5262,Dhaka,vegetation,PM25_SO4,0.0
5263,Dar es Salaam,transportation,PM25_SO4,0.028326429415323418
5264,Buenos Aires,transportation,PM25_SOA,0.1516816420203029
5265,Warsaw,wildfires,PM25_SO4,1.050368450138213e-05
5266,Jaipur,powerplants,PM25_SO4,5.5793175947534434e-05
5267,Qingdao,waste_handling,PM25_SO4,0.05703817951540049
5268,Houston,agriculture,PM25_SO4,0.0
5269,Freetown,solvents,PM25_SOA,0.012836974348285016
5270,Yokohama,dust,PM25_SOA,0.0
5271,Cape Town,solvents,PM25_SO4,0.0
5272,Dalian,waste_handling,PM25_SOA,0.015614859208067391
5273,Oslo,shipping,PM25_SOA,1.3043083201063354e-05
5274,Accra,wildfires,PM25_SO4,0.0
5275,Miami,vegetation,PM25_SOA,0.004951311383447525
5276,Hanoi,wildfires,PM25_SO4,0.0014613460633667759
5277,Lima,dust,PM25_SO4,0.0
5278,Dalian,residential,PM25_SOA,0.0844231984188322
5279,Moscow,wildfires,PM25_SO4,2.9888684831987847e-05
5280,Toronto,soil,PM25_SOA,0.0
5281,Santiago,transportation,PM25_NO3,0.48804795234539705
5282,Hangzhou,industry,PM25_SOA,0.2199868046695896
5283,Chengdu,industry,PM25_SOA,0.5243311387249829
5284,Dalian,transportation,PM25_SO4,0.038939477625282264
5285,London,agriculture,PM25_SO4,0.0
5286,Fuzhou,solvents,PM25_SO4,0.0
5287,Lisbon,residential,PM25_SO4,0.0613416358399128
5288,Ciudad de México,residential,PM25_SOA,0.01394639985482753
5289,Jaipur,wildfires,PM25_SO4,6.246619792774736e-07
5290,Ho Chi Minh City,wildfires,PM25_SOA,0.0023615271935965077
5291,Istanbul,powerplants,PM25_SOA,0.0007152456246203559
5292,Chicago,solvents,PM25_SO4,0.0
5293,Rio de Janeiro,vegetation,PM25_SO4,0.0
5294,Vancouver,soil,PM25_SOA,0.0
5295,Rio de Janeiro,shipping,PM25_SO4,0.015200098003742881
5296,New Orleans,agriculture,PM25_NO3,1.2560197935569685e-06
5297,Rio de Janeiro,wildfires,PM25_NO3,0.002029737271275241
5298,Quito,wildfires,PM25_SO4,0.00043539421471979904
5299,Dalian,powerplants,PM25_SO4,0.7661926949272705
5300,Dhaka,soil,PM25_SOA,0.0
5301,Rio de Janeiro,agriculture,PM25_NO3,0.0007558698748209388
5302,Auckland,soil,PM25_SOA,0.0
5303,Sydney,industry,PM25_SO4,2.1287138736629454
5304,Lisbon,industry,PM25_SOA,0.1638048989776583
5305,Venice,industry,PM25_SOA,0.002761646870664952
5306,Portland,soil,PM25_SOA,0.0
5307,Hanoi,residential,PM25_NO3,0.13686859082240274
5308,São Paulo,shipping,PM25_SOA,0.0001723348038175002
5309,Shenzhen,solvents,PM25_SOA,0.8024096065055477
5310,Phoenix,transportation,PM25_SO4,0.00733167700823123
5311,San Francisco,agriculture,PM25_SO4,0.0
5312,Jaipur,dust,PM25_SOA,0.0
5313,Hangzhou,wildfires,PM25_SO4,0.008194205909190153
5314,Quito,dust,PM25_SOA,0.0
5315,Ciudad de México,powerplants,PM25_SOA,0.000257751454092498
5316,Dubai,vegetation,PM25_SOA,0.0017122239675237563
5317,Stockholm,shipping,PM25_SOA,4.743450410494284e-06
5318,Warsaw,solvents,PM25_SOA,0.2328788811066453
5319,Dalian,vegetation,PM25_SOA,0.010073030443454737
5320,Barcelona,soil,PM25_SO4,0.0
5321,Kuala Lumpur,soil,PM25_SOA,0.0
5322,Dakar,solvents,PM25_SO4,0.0
5323,Salvador,wildfires,PM25_SO4,3.703544565351165e-05
5324,Accra,powerplants,PM25_SOA,0.08050121636616607
5325,Zhenjiang,soil,PM25_SOA,0.0
5326,Shenzhen,industry,PM25_SOA,0.6348983976478857
5327,New Orleans,dust,PM25_SO4,0.0
5328,Toronto,powerplants,PM25_SO4,0.8365960042699437
5329,Lima,vegetation,PM25_SOA,0.00010095449817691112
5330,Chennai,wildfires,PM25_SOA,0.00014886589936616374
5331,Dubai,wildfires,PM25_SO4,0.0
5332,Hong Kong,transportation,PM25_SOA,0.013096998640924451
5333,Accra,agriculture,PM25_SOA,0.0
5334,Venice,powerplants,PM25_SO4,0.08599680860781016
5335,Stockholm,powerplants,PM25_SOA,0.0015424813100406026
5336,Delhi NCT,residential,PM25_SO4,0.9019520360268454
5337,Addis Ababa,soil,PM25_SOA,0.0
5338,Miami,shipping,PM25_SOA,0.0006626943085593532
5339,Abidjan,industry,PM25_SOA,0.000513851929717713
5340,Toronto,shipping,PM25_SOA,6.733653176303655e-05
5341,Delhi NCT,shipping,PM25_SO4,0.0
5342,Tokyo,shipping,PM25_SO4,0.00871094201976327
5343,Tokyo,solvents,PM25_NO3,0.0
5344,Montréal,dust,PM25_SOA,0.0
5345,São Paulo,residential,PM25_SO4,0.5183299045328573
5346,San Francisco,residential,PM25_SOA,0.030883347194898332
5347,Singapore,industry,PM25_SOA,0.0018344368813003095
5348,Warsaw,shipping,PM25_SOA,0.0
5349,Fuzhou,shipping,PM25_SOA,0.0
5350,Phoenix,soil,PM25_SOA,0.0
5351,Berlin,powerplants,PM25_SOA,0.00031931741051237513
5352,Quito,vegetation,PM25_SO4,0.0
5353,Jakarta,vegetation,PM25_SO4,0.0
5354,Fuzhou,agriculture,PM25_SO4,0.0
5355,Istanbul,dust,PM25_SOA,0.0
5356,Singapore,solvents,PM25_SOA,0.003257456864924689
5357,Phoenix,solvents,PM25_SOA,0.23557304602710516
5358,Qingdao,agriculture,PM25_SOA,0.0
5359,Chicago,powerplants,PM25_SOA,0.006285371188816587
5360,Yokohama,vegetation,PM25_SO4,0.0
5361,Guangzhou,dust,PM25_SO4,0.0
5362,Singapore,soil,PM25_SOA,0.0
5363,Moscow,residential,PM25_SOA,0.03353991985701802
5364,Rome,vegetation,PM25_SO4,0.0
5365,Tshwane,dust,PM25_SOA,0.0
5366,Los Angeles,waste_handling,PM25_SO4,0.018601032000524046
5367,Venice,vegetation,PM25_SOA,0.002147750032398259
5368,Milan,agriculture,PM25_SO4,0.0
5369,Barcelona,vegetation,PM25_SOA,0.014674303817692013
5370,Istanbul,transportation,PM25_NO3,0.6162068336047423
5371,Medellín,shipping,PM25_SOA,0.0
5372,Dakar,powerplants,PM25_SOA,0.13030862081248215
5373,Milan,transportation,PM25_SOA,0.08635176474538568
5374,Austin,powerplants,PM25_SOA,0.0005161176018609396
5375,Rotterdam,vegetation,PM25_SOA,0.000808724192421478
5376,Dakar,wildfires,PM25_SOA,2.034448149051353e-05
5377,Auckland,vegetation,PM25_SOA,0.040021856450786604
5378,Amman,transportation,PM25_SOA,0.10768691234376056
5379,Quezon City,solvents,PM25_SOA,0.00398077188302516
5380,Hong Kong,shipping,PM25_SOA,0.0001621195467657643
5381,Heidelberg,waste_handling,PM25_SOA,0.0006476671689565652
5382,Johannesburg,powerplants,PM25_SO4,1.4750357169985644
5383,Berlin,agriculture,PM25_SOA,0.0
5384,Freetown,agriculture,PM25_SOA,0.0
5385,Philadelphia,industry,PM25_SOA,0.08004952725699434
5386,Copenhagen,solvents,PM25_SOA,0.39050121664453374
5387,Ciudad de México,agriculture,PM25_SO4,0.0
5388,Barcelona,wildfires,PM25_SOA,9.711205539833077e-05
5389,Karachi,solvents,PM25_SO4,0.0
5390,Hangzhou,shipping,PM25_SO4,2.9617644189578303e-05
5391,Zhenjiang,wildfires,PM25_SOA,0.0005657020134882339
5392,Melbourne,waste_handling,PM25_SOA,0.004119330351497133
5393,Singapore,wildfires,PM25_SOA,0.0
5394,Medellín,dust,PM25_SOA,0.0
5395,Delhi NCT,transportation,PM25_SO4,0.2000224877741744
5396,Tshwane,waste_handling,PM25_SOA,0.013299866777674895
5397,Paris,dust,PM25_SOA,0.0
5398,Qingdao,solvents,PM25_SOA,0.5715022372001031
5399,Durban (eThekwini),industry,PM25_SOA,0.03211385530379607
5400,Toronto,vegetation,PM25_SOA,0.005624710944028108
5401,Nanjing,shipping,PM25_SO4,0.0
5402,Curitiba,waste_handling,PM25_SOA,0.03534746682576845
5403,"Washington, DC",soil,PM25_SO4,0.0
5404,Philadelphia,waste_handling,PM25_SOA,0.005611651315289171
5405,Guadalajara,shipping,PM25_SOA,1.9883931866706538e-07
5406,Hong Kong,vegetation,PM25_SOA,0.039458055798922614
5407,Los Angeles,residential,PM25_SOA,0.07798963861740267
5408,Tokyo,industry,PM25_SOA,0.0550818298331612
5409,Chengdu,soil,PM25_SO4,0.0
5410,Tel Aviv,dust,PM25_SOA,0.0
5411,San Francisco,shipping,PM25_SOA,5.716891335692219e-05
5412,Rome,agriculture,PM25_SOA,0.0
5413,Warsaw,powerplants,PM25_SOA,0.0012967415910573315
5414,Nairobi,wildfires,PM25_SOA,3.8495292632341946e-06
5415,Portland,shipping,PM25_SOA,1.189258123816827e-05
5416,Athens,transportation,PM25_SOA,0.21841839425777246
5417,Medellín,industry,PM25_SOA,0.08500029493070729
5418,Bengaluru,powerplants,PM25_SOA,0.0010151133468443727
5419,Philadelphia,powerplants,PM25_SOA,0.0640787883418141
5420,Buenos Aires,wildfires,PM25_SOA,0.0
5421,Quezon City,wildfires,PM25_SOA,0.00023147853083532388
5422,Wuhan,solvents,PM25_SOA,0.8290804516340211
5423,Addis Ababa,powerplants,PM25_SOA,0.01606514396235843
5424,Austin,vegetation,PM25_SOA,0.0610421486769089
5425,Auckland,waste_handling,PM25_SO4,0.0025176219568251736
5426,Tshwane,powerplants,PM25_SOA,0.04028127600035286
5427,Ho Chi Minh City,waste_handling,PM25_SOA,0.014126248161202837
5428,Chicago,wildfires,PM25_SO4,0.0
5429,Salvador,solvents,PM25_SOA,0.08997971655348333
5430,Tshwane,agriculture,PM25_SOA,0.0
5431,Heidelberg,transportation,PM25_SOA,0.0008548230117438977
5432,Johannesburg,dust,PM25_SOA,0.0
5433,Jaipur,transportation,PM25_SOA,0.029970945682700777
5434,Seattle,residential,PM25_SOA,0.007702488207108693
5435,San Francisco,solvents,PM25_SOA,0.26224578886641986
5436,Seattle,solvents,PM25_SOA,0.05704653433989304
5437,Bangkok,residential,PM25_SOA,0.04283946256075722
5438,Quezon City,shipping,PM25_SOA,3.2057535241640826e-05
5439,Quito,solvents,PM25_SOA,0.026393435175676643
5440,Hong Kong,industry,PM25_SOA,0.15332169974922466
5441,Accra,soil,PM25_SOA,0.0
5442,San Francisco,transportation,PM25_SOA,0.016577009501406312
5443,Quezon City,soil,PM25_SOA,0.0
5444,Amsterdam,agriculture,PM25_SOA,0.0
5445,Dubai,powerplants,PM25_SOA,0.036549701936640686
5446,New Orleans,wildfires,PM25_SOA,8.461872575019945e-07
5447,Seoul,solvents,PM25_SO4,0.0
5448,São Paulo,powerplants,PM25_SOA,0.13144860671245598
5449,São Paulo,transportation,PM25_SOA,0.14514043000445692
5450,Quezon City,transportation,PM25_SOA,0.0004490222791092293
5451,Kolkata,wildfires,PM25_SOA,3.318037658608617e-06
5452,Wuhan,waste_handling,PM25_SO4,0.06956652522316208
5453,Nanjing,vegetation,PM25_SOA,0.010774241677164415
5454,Nairobi,powerplants,PM25_SO4,0.15043820350010548
5455,Houston,industry,PM25_SOA,0.05318278831022267
5456,Buenos Aires,powerplants,PM25_SOA,0.011580311378257777
5457,Milan,vegetation,PM25_SOA,0.015092279509979246
5458,Amman,residential,PM25_SO4,0.06486721505796555
5459,Lima,transportation,PM25_SOA,0.07963792141017585
5460,Montréal,wildfires,PM25_SOA,0.0
5461,Tel Aviv,agriculture,PM25_SOA,0.0
5462,Houston,dust,PM25_SOA,0.0
5463,Lisbon,soil,PM25_SOA,0.0
5464,Zhenjiang,powerplants,PM25_SOA,0.003327253429833071
5465,Copenhagen,transportation,PM25_SO4,0.009461307738025188
5466,Seattle,wildfires,PM25_SOA,0.0
5467,"Washington, DC",shipping,PM25_SO4,0.00020085393782376892
5468,Milan,residential,PM25_SOA,0.08051191654700643
5469,Hangzhou,agriculture,PM25_SOA,0.0
5470,Chicago,dust,PM25_SO4,0.0
5471,Oslo,residential,PM25_SOA,0.002377564590515154
5472,Fuzhou,residential,PM25_SOA,0.033712681778652345
5473,Qingdao,residential,PM25_SOA,0.07691406866695855
5474,London,dust,PM25_SO4,0.0
5475,Rome,dust,PM25_SO4,0.0
5476,Madrid,residential,PM25_SO4,0.10843014942555318
5477,Dalian,wildfires,PM25_SOA,1.46683877965673e-05
5478,Dar es Salaam,vegetation,PM25_SO4,0.0
5479,Medellín,residential,PM25_SOA,0.02082392147925511
5480,Venice,soil,PM25_SOA,0.0
5481,Jakarta,transportation,PM25_SOA,3.3767569571021734
5482,Beijing,agriculture,PM25_SOA,0.0
5483,Shanghai,soil,PM25_SOA,0.0
5484,São Paulo,vegetation,PM25_SOA,0.03244354988233788
5485,Cape Town,soil,PM25_SOA,0.0
5486,Dhaka,wildfires,PM25_SOA,0.0
5487,Athens,soil,PM25_SOA,0.0
5488,Curitiba,powerplants,PM25_SOA,0.02748047313860457
5489,Santiago,powerplants,PM25_SO4,1.7631452926827706
5490,Nanjing,soil,PM25_SOA,0.0
5491,Quezon City,agriculture,PM25_SOA,0.0
5492,Cape Town,wildfires,PM25_SOA,0.0002266389387742143
5493,Moscow,waste_handling,PM25_SOA,0.010113055770545124
5494,London,soil,PM25_SOA,0.0
5495,Dhaka,dust,PM25_SO4,0.0
5496,Yokohama,waste_handling,PM25_SOA,0.043889123439268686
5497,Delhi NCT,vegetation,PM25_SOA,0.006684656261775936
5498,Lisbon,transportation,PM25_SO4,0.015406012873856663
5499,Paris,solvents,PM25_SOA,0.4588017186450274
5500,Curitiba,agriculture,PM25_SOA,0.0
5501,Shenzhen,vegetation,PM25_SOA,0.04845671856505515
5502,Dalian,industry,PM25_SOA,0.18174411992463768
5503,Athens,dust,PM25_SOA,0.0
5504,Tokyo,dust,PM25_SO4,0.0
5505,Ciudad de México,soil,PM25_SOA,0.0
5506,Seoul,powerplants,PM25_SOA,0.0010290593882663756
5507,Rome,transportation,PM25_SOA,0.3695670525793436
5508,Cape Town,dust,PM25_SOA,0.0
5509,Phoenix,shipping,PM25_SOA,0.0
5510,Moscow,vegetation,PM25_NO3,0.0
5511,Rio de Janeiro,soil,PM25_SOA,0.0
5512,São Paulo,solvents,PM25_SOA,0.059315557902849474
5513,Philadelphia,wildfires,PM25_SOA,0.0
5514,Hangzhou,powerplants,PM25_SO4,2.4903431993068694
5515,Chengdu,transportation,PM25_SOA,0.07432448514874845
5516,Jaipur,vegetation,PM25_SOA,0.002586842643716366
5517,Rome,powerplants,PM25_SOA,0.03182244974153906
5518,Shenzhen,agriculture,PM25_SOA,0.0
5519,London,powerplants,PM25_SOA,6.491305318240025e-05
5520,Dar es Salaam,waste_handling,PM25_SOA,0.038418048491594935
5521,Wuhan,industry,PM25_SO4,28.197437888860158
5522,New York City,dust,PM25_SOA,0.0
5523,Sydney,waste_handling,PM25_SOA,0.004894259956248211
5524,Guadalajara,wildfires,PM25_SOA,0.0
5525,Durban (eThekwini),soil,PM25_SOA,0.0
5526,Austin,agriculture,PM25_SO4,0.0
5527,Amman,dust,PM25_SO4,0.0
5528,Barcelona,residential,PM25_SOA,0.03367683562045345
5529,New York City,residential,PM25_SOA,0.08165516806892413
5530,Durban (eThekwini),solvents,PM25_SOA,0.0050771686070743
5531,Houston,wildfires,PM25_SO4,6.674586689535083e-05
5532,Lima,shipping,PM25_SOA,3.1489213717683534e-05
5533,Accra,waste_handling,PM25_SOA,0.002468601684472161
5534,Paris,transportation,PM25_SOA,0.01851397166107724
5535,Tel Aviv,residential,PM25_SOA,0.017807217173377757
5536,Los Angeles,agriculture,PM25_SOA,0.0
5537,Bengaluru,shipping,PM25_SOA,0.0
5538,Rio de Janeiro,waste_handling,PM25_SOA,0.06008703228701664
5539,Durban (eThekwini),vegetation,PM25_SOA,0.005019198923619169
5540,Hangzhou,transportation,PM25_SOA,0.06812369960283944
5541,Rotterdam,powerplants,PM25_SOA,0.0009354687807077287
5542,Quezon City,dust,PM25_SOA,0.0
5543,Amsterdam,dust,PM25_SOA,0.0
5544,Ciudad de México,dust,PM25_SOA,0.0
5545,Seattle,vegetation,PM25_SO4,0.0
5546,Berlin,waste_handling,PM25_SOA,0.005670065698550711
5547,Dalian,solvents,PM25_SOA,0.40116965939246174
5548,Rio de Janeiro,powerplants,PM25_SOA,0.3622194844347146
5549,Kuala Lumpur,wildfires,PM25_SO4,0.0007724092681197088
5550,Montréal,agriculture,PM25_SOA,0.0
5551,Nanjing,industry,PM25_SOA,0.08550115362546061
5552,Amsterdam,waste_handling,PM25_SO4,3.348452391762004e-07
5553,Cape Town,industry,PM25_SOA,0.10689130232131523
5554,Curitiba,residential,PM25_SOA,0.010205638520272977
5555,Dhaka,transportation,PM25_SOA,0.012281512093679964
5556,Los Angeles,powerplants,PM25_SOA,0.044628413076325014
5557,Dakar,solvents,PM25_SOA,0.0253305191441828
5558,Hanoi,waste_handling,PM25_SO4,0.02493241106059544
5559,Cape Town,agriculture,PM25_SO4,0.0
5560,Dhaka,solvents,PM25_SOA,0.04056467646706022
5561,New York City,waste_handling,PM25_SO4,0.005957900806067485
5562,Nanjing,residential,PM25_SOA,0.013252999342002723
5563,Warsaw,residential,PM25_SOA,0.030405985814058813
5564,Warsaw,dust,PM25_SOA,0.0
5565,Kolkata,powerplants,PM25_SOA,0.012436878645083657
5566,Buenos Aires,soil,PM25_SOA,0.0
5567,Nairobi,dust,PM25_SOA,0.0
5568,Amsterdam,industry,PM25_SOA,0.01033247468631725
5569,Heidelberg,soil,PM25_SOA,0.0
5570,Medellín,powerplants,PM25_SOA,0.008920930796623091
5571,Chicago,waste_handling,PM25_SOA,0.0030940663156180047
5572,Curitiba,wildfires,PM25_SOA,7.426606963966496e-05
5573,Paris,waste_handling,PM25_SO4,0.00046704258300221365
5574,Barcelona,shipping,PM25_SOA,0.00042348713846726636
5575,Johannesburg,shipping,PM25_SOA,0.0
5576,Athens,wildfires,PM25_NH4,0.0
5577,Ho Chi Minh City,transportation,PM25_SOA,0.08583068359712781
5578,Heidelberg,agriculture,PM25_SOA,0.0
5579,Rio de Janeiro,residential,PM25_SO4,0.3216362561654334
5580,London,wildfires,PM25_SOA,3.939350324869898e-06
5581,Vancouver,dust,PM25_SOA,0.0
5582,Abidjan,wildfires,PM25_SOA,9.986466155383682e-05
5583,Auckland,agriculture,PM25_SOA,0.0
5584,Guangzhou,solvents,PM25_SOA,0.6514806977499223
5585,Qingdao,wildfires,PM25_SOA,0.0006824128265841662
5586,Wuhan,shipping,PM25_SOA,0.0
5587,Vancouver,wildfires,PM25_SOA,0.0
5588,Oslo,transportation,PM25_SOA,0.0023867156982823852
5589,Karachi,transportation,PM25_SOA,1.865041211670224
5590,Lisbon,agriculture,PM25_SOA,0.0
5591,Bengaluru,soil,PM25_SOA,0.0
5592,Amsterdam,solvents,PM25_SO4,0.0
5593,Madrid,vegetation,PM25_SOA,0.010308956578818059
5594,Ho Chi Minh City,solvents,PM25_SOA,0.09274371824855868
5595,Venice,agriculture,PM25_SOA,0.0
5596,Madrid,wildfires,PM25_SOA,0.00014056097650334143
5597,Delhi NCT,waste_handling,PM25_SOA,0.0026733910932050776
5598,Tel Aviv,solvents,PM25_SOA,0.10243531480009167
5599,Wuhan,wildfires,PM25_SO4,0.0034814578513428897
5600,Johannesburg,vegetation,PM25_SOA,0.0047368994851790394
5601,Jakarta,vegetation,PM25_SOA,0.10233871920757293
5602,Toronto,industry,PM25_SOA,0.2292112734567648
5603,Dubai,transportation,PM25_SOA,1.4722911054722752
5604,Tokyo,wildfires,PM25_SOA,3.086025498704849e-05
5605,Athens,powerplants,PM25_SOA,0.01756588937795604
5606,Shenzhen,transportation,PM25_SOA,0.0389988406524211
5607,Zhenjiang,shipping,PM25_SOA,0.0
5608,Stockholm,solvents,PM25_SOA,0.3162195441147821
5609,Salvador,transportation,PM25_SOA,0.2964781348496649
5610,Hong Kong,soil,PM25_SOA,0.0
5611,Lagos,solvents,PM25_SOA,0.0928992647554604
5612,Rio de Janeiro,industry,PM25_SOA,1.1635863159071294
5613,Rome,wildfires,PM25_SOA,0.00707229520412446
5614,Chicago,agriculture,PM25_SOA,0.0
5615,Vancouver,residential,PM25_SOA,0.06614760849353199
5616,Beijing,soil,PM25_SO4,0.0
5617,Berlin,industry,PM25_SOA,0.013077787896312316
5618,Montréal,transportation,PM25_SOA,0.02353918607053428
5619,New Orleans,powerplants,PM25_SOA,0.048548319163222685
5620,Los Angeles,transportation,PM25_SOA,0.03699254895141325
5621,Bangkok,waste_handling,PM25_SOA,0.023932809305582243
5622,Rome,waste_handling,PM25_SOA,0.05893551026728685
5623,Hanoi,agriculture,PM25_SOA,0.0
5624,Toronto,waste_handling,PM25_SOA,0.01509886926886809
5625,Durban (eThekwini),agriculture,PM25_SO4,0.0
5626,Hong Kong,agriculture,PM25_SOA,0.0
5627,Warsaw,wildfires,PM25_SOA,1.183560614196705e-05
5628,Jaipur,powerplants,PM25_SOA,0.00014542694230467167
5629,Accra,wildfires,PM25_SOA,0.0
5630,Guadalajara,residential,PM25_SOA,0.022857748391266173
5631,Santiago,transportation,PM25_SO4,0.07280525295428818
5632,Wuhan,dust,PM25_SOA,0.0
5633,Lisbon,residential,PM25_SOA,0.008508259719955691
5634,New Orleans,agriculture,PM25_SO4,0.0
5635,Beijing,industry,PM25_SO4,26.07942274265977
5636,Dar es Salaam,transportation,PM25_SOA,0.14128239303047352
5637,Sydney,industry,PM25_SOA,0.05754551028841776
